speechiness,key,time_signature,liveness,loudness,duration_ms,danceability,duration,valence,acousticness,spotify_id,volume_number,energy,tempo,instrumentalness,mode,number,artist,title
0.0311,4,4,0.13,-3.896,196813,0.699,195,0.633,0.00296,spotify:track:6jg5SRvdGxvJ0DzNV0UqEK,37,0.882,120.016,0.0544,0,14,Mike Posner,Please Don't Go
0.0636,10,4,0.0737,-4.106,200453,0.697,199,0.822,0.139,spotify:track:4XRZbiVdsA5qv6f6qP70lS,37,0.775,90.015,0,1,15,The Ready Set,Love Like Woe
,,,,,,,239,,,,37,,,,,16,Taylor Swift,Mine
0.0275,1,4,0.139,-5.176,231573,0.509,231,0.306,0.0412,spotify:track:5AdFiDqYP1E0OwXyUt9UGI,37,0.637,136.058,0,1,17,Greyson Chance,Waiting Outside the Lines
0.045,9,4,0.133,-4.261,181533,0.725,179,0.654,0.11,spotify:track:43oC4tXsCWFxDV6I6rPxRI,37,0.753,93.004,0,1,18,Andrew Allen,Loving You Tonight
0.0795,11,4,0.112,-4.703,240653,0.673,239,0.211,0.267,spotify:track:70jb2bIurVzYfxhhsRd4ew,37,0.734,148.093,0,1,19,Mindless Behavior,My Girl
,,,,,,,198,,,,37,,,,,20,Jacob Latimore,This or That
0.322,7,4,0.166,-4.164,199480,0.698,197,0.74,0.115,spotify:track:0obBFrPYkSoBJbvHfUIhkv,41,0.875,129.986,0,1,1,LMFAO,Sexy and I Know It
0.0396,4,4,0.0919,-11.542,259040,0.714,226,0.351,0.697,spotify:track:5jx8tCxiO0uIbo2uNia23K,41,0.434,123.942,0,1,2,Katy Perry,The One That Got Away
0.0616,0,4,0.518,-4.416,264520,0.61,241,0.461,0.00207,spotify:track:1k18nxjYj8R5iz82Ap7GEY,41,0.89,131.085,0.0136,1,3,Lady Gaga,Marry the Night
0.0387,7,4,0.0496,-4.509,231693,0.763,228,0.782,0.00954,spotify:track:6MAdEUilV2p9RQUqE5bMAK,41,0.556,126.985,0,1,4,Jessie J,Domino
0.0976,9,4,0.267,-3.293,210960,0.646,210,0.791,0.0319,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,41,0.795,89.99,0,1,5,Gym Class Heroes featuring Adam Levine,Stereo Hearts
0.334,7,4,0.124,-1.958,281533,0.4,210,0.387,0.168,spotify:track:6j236RwzFFj4wqH2tWJNBD,41,0.882,167.114,0,0,6,T-Pain featuring Lily Allen,5 O'Clock
0.106,2,4,0.316,-6.903,234773,0.831,232,0.226,0.0531,spotify:track:6rbeWjEavBHvX2kr6lSogS,41,0.427,93.004,0,1,7,J. Cole,Work Out
0.0499,0,4,0.335,-3.035,227280,0.669,225,0.671,0.0124,spotify:track:62zFEHfAYl5kdHYOivj4BC,41,0.855,120.045,0,0,8,Pitbull featuring Chris Brown,International Love
0.124,6,4,0.0498,-4.609,210200,0.662,208,0.807,0.00537,spotify:track:3RLC8jJmDOZwrJ5izaISXr,41,0.819,122.951,0,1,9,Breathe Carolina,Blackout
0.0569,1,4,0.0761,-3.79,188453,0.859,185,0.875,0.0715,spotify:track:0laYHRpNTS6i8FXdupHkJ4,41,0.697,117.008,0,0,10,Selena Gomez & the Scene,Love You Like a Love Song
0.0544,10,4,0.181,-4.592,218520,0.63,214,0.356,0.255,spotify:track:6j7hih15xG2cdYwIJnQXsq,41,0.894,142.051,0,1,11,Gavin DeGraw,Not Over You
0.0268,5,4,0.0833,-6.762,278719,0.449,276,0.204,0.0522,spotify:track:6nek1Nin9q48AVZcWs9e9D,41,0.585,139.627,8.49e-05,1,12,Coldplay,Paradise
0.0285,9,4,0.0975,-8.251,285040,0.559,281,0.28,0.892,spotify:track:4kflIGfjdZJW4ot2ioixTB,41,0.33,135.109,0,1,13,Adele,Someone like You
0.032,11,4,0.0859,-4.395,228107,0.508,225,0.394,0.000372,spotify:track:2vBiZ7nBe0OqTZKWGP0s4K,41,0.832,136.004,0,1,14,Nickelback,Lullaby
0.0278,9,4,0.228,-4.02,219973,0.616,217,0.375,0.0275,spotify:track:0cV4xwUA4ue2deqq4CZFko,41,0.728,111.934,0,0,15,Luke Bryan,I Don't Want This Night to End
0.0822,4,4,0.192,-6.51,223387,0.567,234,0.793,0.244,spotify:track:47nm8czanMUzIqHsnr5x61,41,0.557,164.189,0,1,16,Toby Keith,Red Solo Cup
0.0803,1,4,0.21,-2.167,176973,0.584,176,0.634,0.119,spotify:track:2EeKI8uO93OxtjxlmAqGux,41,0.949,83.015,0,0,17,Sammy Adams,Blow Up
0.0314,10,4,0.109,-5.975,227747,0.595,226,0.641,0.0496,spotify:track:7EIbjRAv9K5ccoH4XivnTk,41,0.623,149.974,0,1,18,Hunter Hayes,Somebody's Heartbreak
0.0348,10,4,0.112,-4.147,218707,0.575,219,0.419,0.276,spotify:track:58s2kRKIymyM254Lja6een,41,0.719,124.997,0,1,19,Susan Justice,Eat Dirt
0.067,7,4,0.105,-4.549,198467,0.698,197,0.437,0.0577,spotify:track:1OXfWI3FQMdsKKC6lkvzSx,41,0.844,126.937,1.69e-05,0,20,The Wanted,Glad You Came
0.0887,10,4,0.0289,-2.072,199907,0.92,198,0.909,0.38,spotify:track:6RcQOut9fWL6FSqeIr5M1r,19,0.918,110.02,2.71e-06,0,1,Gwen Stefani,Hollaback Girl
0.191,1,4,0.597,-5.143,196653,0.88,193,0.513,0.00803,spotify:track:2bmxx16hNi3W5FGzfFO9xX,19,0.881,102.517,0.000144,1,2,Will Smith,Switch
0.332,10,5,0.0416,-4.683,238747,0.636,234,0.898,0.115,spotify:track:6ZyNjT2hYvfV5PuW84dp1E,19,0.946,125.085,3.75e-05,0,3,Amerie,1 Thing
0.0506,7,4,0.0697,-7.135,256347,0.8,255,0.368,0.000298,spotify:track:7i7UIbm5E0DD7aSOYvwp2v,19,0.496,128.29,0,1,4,Ciara featuring Ludacris,Oh
0.101,11,4,0.338,-4.832,258667,0.563,232,0.598,0.17,spotify:track:3SfZpKjMwvUQKGCty1dJ0T,19,0.746,186.118,5.58e-06,0,5,Bobby V,Slow Down
0.248,4,4,0.182,-4.411,250760,0.592,250,0.207,0.242,spotify:track:561jH07mF1jHuk7KlaeF0s,19,0.678,83.976,0,0,6,Eminem,Mockingbird
0.148,11,4,0.118,-8.24,234382,0.745,214,0.579,0.0131,spotify:track:0GkkiqqRdjqmRDrWfTdemH,19,0.62,99.989,0,1,7,Brooke Valentine featuring Big Boi and Lil Jon,Girlfight
0.105,6,4,0.04,-6.019,224147,0.567,219,0.552,0.31,spotify:track:3s2MyU2YCwNNwcSokt0jXD,19,0.747,89.036,0,0,8,Destiny's Child,Girl
0.0427,0,4,0.123,-5.367,212893,0.74,212,0.801,0.0297,spotify:track:5BSclXJTa9B0iURhUjZo50,19,0.783,100.011,0.000308,1,9,Shakira,La Tortura
0.114,9,4,0.0957,-5.433,219920,0.9,220,0.787,0.0443,spotify:track:7nbLDEX5VrZt70uvYDQ4cQ,19,0.371,100.015,0,0,10,Baby Bash featuring Akon,Baby I'm Back
0.0332,2,4,0.201,-8.456,230507,0.749,232,0.648,0.0584,spotify:track:05wbsMDvcaD56O4SnESOaJ,19,0.495,126.12,0,1,11,Frankie J,How to Deal
0.0807,10,3,0.0873,-14.001,281467,0.469,240,0.36,0.929,spotify:track:58CrldAc1Z5WIBozT1NMJH,19,0.132,67.011,0,1,12,John Legend,Ordinary People
0.0278,2,3,0.0881,-7.715,279827,0.386,247,0.264,0.417,spotify:track:5auMzVHFr5Zfw6IbKarZ56,19,0.452,169.837,0,1,13,Anna Nalick,Breathe (2 AM)
0.0255,4,4,0.107,-9.379,236000,0.687,249,0.322,0.614,spotify:track:0Sg5kWoILCs2zBoIHIsDAa,19,0.454,103.93,0.000107,1,14,Keith Urban,Making Memories of Us
0.0331,4,4,0.0768,-4.834,239587,0.437,235,0.158,0.231,spotify:track:0CnD7Hiw6pae6rLsZw5q5W,19,0.589,133.631,0,1,15,Backstreet Boys,Incomplete
0.0387,1,4,0.107,-4.881,243053,0.478,232,0.456,0.0192,spotify:track:0nNVR2iDM3eVzEgMi78vQm,19,0.856,91.998,0,0,16,3 Doors Down,Let Me Go
0.0399,9,4,0.14,-5.005,240453,0.551,190,0.236,0.00585,spotify:track:5GhYfK0jevTEtXOaqCKCxw,19,0.865,112.486,0,1,17,Relient K,Be My Escape
0.0917,1,4,0.0926,-3.66,222587,0.33,221,0.218,0.00108,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,19,0.936,148.112,0,1,18,The Killers,Mr. Brightside
0.0567,11,4,0.0746,-6.765,287907,0.523,261,0.356,0.00491,spotify:track:7clUVcSOtkNWa58Gw5RfD4,19,0.898,123.085,0.0345,0,19,Coldplay,Speed of Sound
0.177,6,4,0.613,-6.679,222640,0.818,207,0.772,0.00836,spotify:track:0d28khcov6AiegSCpG5TuT,19,0.705,138.559,0.00233,1,20,Gorillaz featuring De La Soul,Feel Good Inc.
0.0323,11,4,0.0829,-5.881,200373,0.731,199,0.775,0.0319,spotify:track:3cfOd4CMv2snFaKAnMdnvK,3,0.861,104.034,0,1,1,Smash Mouth,All Star
0.0714,1,4,0.0782,-7.971,261707,0.669,231,0.593,0.024,spotify:track:2BdSaGVMxZzEeJYjjrlo6n,3,0.7,83.989,0,1,2,Lenny Kravitz,American Woman
0.0732,6,4,0.0893,-7.376,148573,0.403,149,0.563,0.017,spotify:track:5JZcX7TTLx4l0xFIXJ3DBt,3,0.956,157.706,7.09e-05,1,3,Blink-182,What's My Age Again?
0.0409,7,4,0.151,-4.514,214067,0.64,213,0.548,0.0606,spotify:track:2bbeNsFmjZqdoDhjLsKNWe,3,0.873,99.898,0.00159,1,4,Enrique Iglesias,Bailamos
0.0259,10,4,0.102,-5.693,245067,0.745,237,0.801,0.42,spotify:track:1UI0l2L66HJ9AtoEOlHzv4,3,0.742,95.996,0,1,5,Britney Spears,Sometimes
0.029,1,4,0.0675,-7.114,276573,0.731,275,0.396,0.0644,spotify:track:3hlhefxgyp4MDnN6C2dQ5H,3,0.574,95.995,0,1,6,Backstreet Boys,All I Have to Give
0.0338,3,4,0.124,-6.763,278600,0.687,224,0.577,0.214,spotify:track:6Bd9hh3O9DMjm8hws64D0z,3,0.532,134.283,0,1,7,K-Ci & JoJo,Tell Me It's Real
0.256,7,4,0.339,-6.725,413880,0.665,209,0.0687,0.0117,spotify:track:7mCQK9YB25WZw1saUjfL4e,3,0.991,152.596,0.00392,1,8,Fatboy Slim,The Rockafeller Skank
0.0907,11,4,0.712,-5.967,289560,0.548,268,0.307,0.00237,spotify:track:1TEZWG1FdjzDdercCguTwj,3,0.926,97.55,0.163,1,9,Limp Bizkit,Nookie
0.0459,0,4,0.196,-4.355,226493,0.436,225,0.465,1.88e-05,spotify:track:6BuUPwGq9JXzc2u5egnjTp,3,0.944,131.656,0.358,0,10,Garbage,Special
0.0255,8,3,0.0605,-8.273,378573,0.505,298,0.126,0.677,spotify:track:7tNU9Ax7hzHA4nzo57aZb3,3,0.411,80.948,1.23e-05,1,11,R. Kelly,If I Could Turn Back the Hands of Time
0.0725,10,4,0.299,-8.581,275173,0.702,271,0.47,0.435,spotify:track:0CofintZCm8MhxiOMrauiT,3,0.52,120.005,0,1,12,Ideal,Get Gone
0.0668,1,4,0.05,-7.053,264400,0.746,266,0.462,0.218,spotify:track:2siv7IrEa2khUf70k7vp49,3,0.629,111.566,0,0,13,Chanté Moore,Chanté's Got a Man
0.0346,1,4,0.105,-3.663,208493,0.637,206,0.596,0.0437,spotify:track:54v6i8c1hAFyJ85JwdCE42,3,0.846,103.119,0,1,14,Blessid Union of Souls,Hey Leonardo (She Likes Me for Me)
0.0233,8,4,0.111,-7.056,238093,0.638,240,0.474,0.00913,spotify:track:0hgOGzUYKKQbQcWDoJpM6H,3,0.666,100.01,0.000843,0,15,Oleander,Why I'm Here
0.0345,4,4,0.0861,-7.124,276000,0.746,278,0.517,0.191,spotify:track:21fXrzSxu2y51Yqf57QycI,3,0.615,120.049,0,0,16,Case,Happily Ever After
0.0295,10,4,0.0696,-7.022,274093,0.721,275,0.536,0.173,spotify:track:7EEdDKopE2INq8y1sOZuhU,3,0.507,87.986,0,1,17,98 Degrees,The Hardest Thing
0.0324,4,4,0.169,-7.461,153067,0.599,152,0.488,0.366,spotify:track:5tOjRq5shlEdm15nmJBq7Z,3,0.666,156.206,0.00158,1,18,Fastball,Out of My Head
0.0569,0,4,0.163,-3.729,234653,0.791,232,0.417,0.00446,spotify:track:6tS3XVuOyu10897O3ae7bi,35,0.754,125.014,0,1,1,Katy Perry featuring Snoop Dogg,California Gurls
0.0298,5,4,0.224,-4.651,220160,0.704,216,0.57,0.00573,spotify:track:7IUl5c6u18rzmyQOblj10T,35,0.837,129.902,0,1,2,Justin Bieber featuring Usher,Somebody to Love (Remix)
0.0867,1,4,0.146,-5.104,188013,0.622,184,0.409,0.168,spotify:track:7bPu0pkptMwRHIR0VtrCSf,35,0.917,130.081,0,1,3,David Guetta & Chris Willis featuring Fergie & LMFAO,Gettin' Over You
0.111,2,4,0.435,-6.009,268840,0.713,238,0.852,0.0197,spotify:track:5K5LbSTVuKKe1KGMNfBgIW,35,0.898,124.976,2.62e-05,0,4,The Black Eyed Peas,Rock That Body
0.052,3,4,0.0721,-2.72,205733,0.686,205,0.678,0.000698,spotify:track:6lUY6MoqGgPnA27PHYxem5,35,0.898,122.985,4.61e-05,0,5,La Roux,Bulletproof
0.0557,11,4,0.356,-6.61,274213,0.632,271,0.352,0.00043,spotify:track:15pu8u4n3q4BKl4tF20c5v,35,0.789,98.986,0.00144,0,6,Lady Gaga,Alejandro
0.0475,7,4,0.704,-4.63,213293,0.768,212,0.625,0.179,spotify:track:2V4bv1fNWfTcyRJKmej6Sj,35,0.82,129.969,0,0,7,Mike Posner,Cooler Than Me
0.258,6,4,0.206,-6.403,211160,0.633,209,0.651,0.297,spotify:track:2M9ULmQwTaTGmAdXaXpfz5,35,0.673,86.776,0,0,8,Travie McCoy featuring Bruno Mars,Billionaire
0.146,9,4,0.129,-4.02,215747,0.442,203,0.59,0.128,spotify:track:7ksYJ95P5vP87A0GH34CIk,35,0.83,89.338,0,1,9,Jason Derulo,Ridin' Solo
0.0335,8,4,0.118,-3.52,226533,0.596,223,0.561,0.381,spotify:track:45EDI3rk0f4cAMt9f8b56R,35,0.64,90.015,0,1,10,Shontelle,Impossible
0.0421,10,4,0.148,-5.691,190240,0.498,185,0.404,0.56,spotify:track:3HMMQkT3IMvMBbvxUNPpK3,35,0.663,139.926,0,1,11,Jaron and the Long Road to Love,Pray for You
0.0389,7,4,0.346,-7.697,273493,0.507,252,0.641,0.00257,spotify:track:1RG8MABX0VciDk6WYb8pBv,35,0.875,160.079,0,1,12,Nickelback,This Afternoon
0.0465,3,4,0.0717,-3.134,198480,0.62,196,0.514,0.0157,spotify:track:1MO6jWRxOu1FMY3bVFVOfw,35,0.844,110.012,0,1,13,Miranda Cosgrove,Kissin U
0.0804,0,4,0.36,-4.166,192440,0.682,192,0.829,0.00564,spotify:track:17tDv8WA8IhqE8qzuQn707,35,0.889,138.021,0,1,14,3OH!3 featuring Kesha,My First Kiss
0.0595,2,4,0.0478,-2.191,177333,0.476,176,0.638,0.111,spotify:track:4Oq3R4drZZfGWdxbhKrPvb,35,0.847,156.229,0,1,15,Carrie Underwood,Undo It
0.0586,7,4,0.622,-6.509,193733,0.879,203,0.946,0.184,spotify:track:5UzU0qw21okODBNUnxptVo,35,0.567,112.472,0,1,16,Jerrod Niemann,"Lover, Lover"
0.0519,6,4,0.11,-4.739,206707,0.434,204,0.443,0.208,spotify:track:2YM3VbcVCWk3RMQeAhIiYj,35,0.788,205.661,0,1,17,Jennette McCurdy,Stronger
0.0414,0,4,0.0755,-5.092,260333,0.593,255,0.511,0.000628,spotify:track:2n7cpI2UeigdLc14ylbfdm,35,0.744,115.983,0,1,18,Days Difference,Speakers
0.166,7,4,0.0284,-4.491,222787,0.592,221,0.56,0.00158,spotify:track:7KBhCiWOhLJggCAqtFNowU,35,0.861,130.006,0,1,19,Sky Ferreira,Obsession
,,,,,,,227,,,,35,,,,,20,Tiffany Dunn,Shut the Front Door (Got My Girls)
0.071,0,4,0.0372,-4.672,192427,0.636,191,0.913,0.0407,spotify:track:2AW37v0bDyuOzGP3XnmFuA,5,0.873,165.071,1.27e-06,0,1,NSYNC,It's Gonna Be Me
0.0488,0,4,0.104,-6.068,205267,0.666,204,0.654,0.0593,spotify:track:0H0yDqmQAZ9gGvLka1bqeO,5,0.792,123.914,1.13e-06,1,2,98 Degrees,Give Me Just One Night (Una Noche)
0.0567,1,4,0.0537,-4.639,230200,0.771,227,0.683,0.00543,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,5,0.685,88.997,0.00157,1,3,Destiny's Child,"Jumpin', Jumpin'"
0.0445,11,4,0.0394,-8.196,243533,0.859,229,0.448,0.0661,spotify:track:487Dyzs7Xbbk4hIWYyYT80,5,0.622,134.007,0,1,4,Kandi,Don't Think I'm Not
0.0576,9,4,0.233,-5.867,197693,0.715,216,0.787,0.0689,spotify:track:34PsixEmIceg39NpaYxBsH,5,0.815,106.001,0,1,5,Jessica Simpson,I Think I'm in Love with You
0.0419,6,4,0.0405,-6.357,208693,0.696,204,0.942,0.249,spotify:track:1vkrNCD54x9p4ZQdojjNyE,5,0.723,107.979,0,0,6,soulDecision,Faded
0.301,7,4,0.0333,-6.974,255760,0.93,253,0.661,0.13,spotify:track:6xq8U31GEN5QvO7fTtcgG3,5,0.608,98.05,8.93e-06,1,7,Mystikal,Shake It Fast
0.0445,1,4,0.0716,-4.958,236827,0.78,230,0.327,0.0565,spotify:track:1ak0S3NhwWrUgNlQhJ1412,5,0.69,98.002,8.19e-05,0,8,Mýa,Case of the Ex
0.135,1,4,0.0429,-4.121,204733,0.944,205,0.917,0.0462,spotify:track:4fF34Yf5KsfUbCORyLGpEj,5,0.886,117.03,0,1,9,Aaron Carter,Aaron's Party (Come Get It)
0.0317,8,4,0.0669,-5.707,206227,0.765,204,0.966,0.262,spotify:track:2TTYIwTM2iLC1YOyHuhRMt,5,0.791,95.026,0.000154,1,10,Britney Spears,Lucky
0.0252,6,4,0.0765,-5.088,234960,0.63,233,0.672,0.231,spotify:track:3BsaRV5QIulYz2lV9WWa8T,5,0.625,167.998,0,0,11,Backstreet Boys,Show Me the Meaning of Being Lonely
0.0759,1,4,0.119,-8.059,274227,0.75,231,0.285,0.282,spotify:track:3w8Mw9GHYepoTWOSdiyosj,5,0.446,119.489,0,0,12,Sisqó,Incomplete
0.0368,8,4,0.412,-4.632,252600,0.515,252,0.639,0.0158,spotify:track:4du0TY3NTgvQGlelrBHfDL,5,0.908,150.031,1.88e-05,1,13,Mandy Moore,I Wanna Be with You
0.049,5,4,0.276,-3.552,296733,0.709,256,0.524,0.19,spotify:track:5AE7wPSIZ5f9hcgBA83nC6,5,0.891,99.376,0.0102,0,14,Janet Jackson,Doesn't Really Matter
0.0341,7,4,0.0755,-3.119,218200,0.618,217,0.934,0.0796,spotify:track:6znv7i4Wif5fLwI6OjKHZ4,5,0.941,104.774,2.51e-06,1,15,BBMak,Back Here
0.066,7,4,0.0939,-5.204,189333,0.481,191,0.643,0.000891,spotify:track:3mNecsYFb6LQg7822DPXCP,5,0.94,96.493,0,1,16,Nine Days,Absolutely (Story of a Girl)
0.0306,11,4,0.165,-5.054,233827,0.545,233,0.591,0.00624,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,5,0.86,99.031,2.18e-05,0,17,3 Doors Down,Kryptonite
0.0564,7,4,0.22,-4.227,281507,0.471,272,0.534,0.00513,spotify:track:5xcSi6kSAq1MfPXVuzC5gD,5,0.868,186.67,7.23e-06,1,18,Everclear,Wonderful
0.0505,0,4,0.341,-3.997,224493,0.537,223,0.56,0.0338,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,5,0.903,120.069,1.53e-05,0,19,Bon Jovi,It's My Life
0.153,1,4,0.0886,-6.819,233305,0.652,231,0.962,0.286,spotify:track:6NPVjNh8Jhru9xOmyQigds,50,0.757,159.911,0,1,1,Pharrell Williams,Happy
0.0528,6,4,0.145,-6.139,215672,0.646,212,0.345,0.00403,spotify:track:5jrdCoLpJSvHHorevXBATy,50,0.587,131.932,0,1,2,Katy Perry featuring Juicy J,Dark Horse
0.0479,11,4,0.214,-7.229,254880,0.526,209,0.511,0.0346,spotify:track:2stPxcgjdSImK7Gizl8ZUN,50,0.772,85.876,0,0,3,Aloe Blacc,The Man
0.0473,7,4,0.0838,-4.829,255093,0.537,252,0.412,0.0279,spotify:track:4RXpgGM7A4Hg7cFBoH5KyF,50,0.777,124.943,6.12e-05,0,4,Avicii,Hey Brother
0.0388,9,4,0.275,-6.318,214148,0.681,212,0.587,0.078,spotify:track:3gbBpTdY8lnQwqxNCcf795,50,0.715,127.429,0,1,5,Bastille,Pompeii
0.0904,6,4,0.247,-7.428,193059,0.696,191,0.452,0.151,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,50,0.59,99.984,0,1,6,Lorde,Team
0.232,6,4,0.307,-7.321,177685,0.76,176,0.766,0.0348,spotify:track:6g6A7qNhTfUgOSH7ROOxTD,50,0.652,100.315,0,1,7,Jason Derulo featuring 2 Chainz,Talk Dirty
0.226,0,4,0.0787,-3.282,183750,0.807,181,0.671,0.0134,spotify:track:1HOlb9rdNOmy9b1Fakicjo,50,0.916,127.973,1.22e-05,1,8,The Chainsmokers,Selfie
0.156,1,4,0.057,-4.1,213733,0.818,212,0.0953,0.00107,spotify:track:67awxiNHNyjMXhVgsHuIrs,50,0.799,100.014,0.128,0,9,DJ Snake and Lil Jon,Turn Down for What
0.0565,7,4,0.134,-7.325,217800,0.712,216,0.637,0.0382,spotify:track:7uc39NPTNiu86GQxTUMzGT,50,0.52,98.096,0,1,10,Kid Ink featuring Chris Brown,Show Me
0.0307,6,4,0.0907,-5.207,222200,0.77,216,0.279,0.113,spotify:track:36pLU2ywVeBKEF0rrKtmCB,50,0.649,125.096,0,0,11,Naughty Boy featuring Sam Smith,La La La
0.032,6,4,0.205,-4.951,228720,0.561,228,0.489,0.461,spotify:track:3G5iN5QBqMeXx3uZPy8tgB,50,0.749,125.986,1.82e-06,0,12,Bruno Mars,Young Girls
0.0315,0,4,0.113,-5.407,278747,0.583,276,0.198,0.111,spotify:track:5AnCLGg35ziFOloEnXK4uu,50,0.655,119.759,3.57e-06,1,13,Miley Cyrus,Adore You
0.0322,8,4,0.132,-7.064,269560,0.422,269,0.331,0.922,spotify:track:3U4isOIWM3VvDubwSI3y7a,50,0.264,119.93,0,1,14,John Legend,All of Me
0.0688,7,4,0.0963,-7.346,252733,0.479,249,0.239,0.365,spotify:track:6GmUVqe73u5YRfUUynZK6I,50,0.545,74.897,0,1,15,Passenger,Let Her Go
0.0347,2,4,0.0552,-2.378,194240,0.673,193,0.53,0.0629,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,50,0.902,100.016,0.000174,1,16,American Authors,Best Day of My Life
0.0366,1,4,0.104,-7.276,231520,0.568,229,0.359,0.204,spotify:track:4Yb6G9OWgGBmfOpxcFxp6P,50,0.514,144.468,1.17e-05,1,17,Mary Lambert,She Keeps Me Warm
0.0655,0,4,0.144,-3.434,229149,0.524,216,0.349,0.0388,spotify:track:2ldAdghnrO34HPcZ0IWfTu,50,0.864,126.954,0,1,18,Wrabel,Ten Feet Tall
0.0457,0,4,0.0898,-6.631,239227,0.53,220,0.21,0.00747,spotify:track:46F2qArLwz8WT1qJ2bNRfR,50,0.55,139.98,0.000492,0,19,Foxes,Youth
0.0449,8,4,0.101,-5.448,224987,0.614,219,0.87,0.000492,spotify:track:4tDsERgz1ARU2PzBBxvmLZ,50,0.765,105.008,0,0,20,Conway,Big Talk
0.0356,2,4,0.121,-6.866,184813,0.723,184,0.579,0.512,spotify:track:1XMjzq2p5v4CSWf8v6Diuh,50,0.497,130.02,0.000256,1,21,Pia Mia,On My Mind
0.0334,1,4,0.19,-4.474,241933,0.818,239,0.664,0.0335,spotify:track:3E5XrOtqMAs7p2wKhwgOjf,30,0.732,119.002,4.95e-05,0,1,Lady Gaga featuring Colby O'Donis,Just Dance
0.0622,11,4,0.0889,-5.226,224400,0.724,222,0.231,0.073,spotify:track:4fixebDZAVToLbUCuEloa2,30,0.695,139,0,1,2,Britney Spears,Womanizer
0.0285,5,4,0.575,-4.733,181947,0.645,180,0.268,0.0739,spotify:track:1a7e4BJijCkokiqZrI8Vqr,30,0.697,130.001,0.000842,0,3,Christina Aguilera,Keeps Gettin' Better
0.0369,7,4,0.0813,-5.15,232520,0.618,230,0.47,0.000624,spotify:track:2vVc2G9w2JteBgxpSUVwX5,30,0.773,113.164,0,1,4,Kevin Rudolf featuring Lil Wayne,Let It Rock
0.121,10,4,0.249,-6.16,211000,0.789,208,0.63,0.0401,spotify:track:4EWCNWgDS8707fNSZ1oaA5,30,0.65,87.983,0,0,5,Kanye West,Heartless
0.122,1,4,0.183,-5.586,232000,0.668,229,0.714,0.488,spotify:track:34ceTg8ChN5HjrqiIYCn9Q,30,0.697,171.884,0,1,6,Ne-Yo,Miss Independent
0.119,9,4,0.216,-5.59,284187,0.622,232,0.756,0.0912,spotify:track:72by3Re4C3eVEBXvsUo0zV,30,0.882,77.506,0,0,7,John Legend featuring André 3000,Green Light
0.06,1,4,0.319,-5.951,294720,0.541,293,0.446,0.00361,spotify:track:5X3ahLXhOw16BR09GjYPUT,30,0.789,80.075,1.86e-05,1,8,Rihanna,Rehab
0.033,5,4,0.251,-4.236,218387,0.746,217,0.516,0.0783,spotify:track:4mYd9FQyU5eekDJyVeIRgS,30,0.61,111.567,0,1,9,Pussycat Dolls,I Hate This Part
0.0312,6,4,0.21,-4.887,251533,0.609,249,0.393,0.0753,spotify:track:56elgHuzFP2aqqA0rUjRj1,30,0.791,90.948,0,1,10,Pink,Sober
0.0322,0,4,0.0719,-4.718,213520,0.57,207,0.485,0.00836,spotify:track:4wCD0qOFNRu1Q6O3N6ycm4,30,0.664,162.084,1.2e-05,0,11,David Archuleta,Crush
0.13,6,4,0.602,-3.8,190560,0.489,190,0.606,0.00558,spotify:track:3oRMeMMJ1xUhBBpy2iGE2g,30,0.868,164.98,0,1,12,Miranda Cosgrove,About You Now
0.0402,4,4,0.0726,-6.411,213107,0.714,211,0.582,0.0156,spotify:track:6ihL9TjfRjadfEePzXXyVF,30,0.725,99.988,0,1,13,The All-American Rejects,Gives You Hell
0.0341,9,4,0.114,-4.014,228827,0.446,227,0.356,0.0794,spotify:track:7zmqbdEqmQWgU2wOoBPG83,30,0.834,132.034,0,0,14,David Cook,Light On
0.035,0,4,0.323,-4.497,231453,0.462,228,0.379,0.0115,spotify:track:2UlFbS4EtiIj7uLeUvvOMJ,30,0.79,129.976,0,1,15,Saving Abel,18 Days
0.0601,0,4,0.133,-5.222,252653,0.536,250,0.195,0.000354,spotify:track:06T10fEzN8ZCcqzQZYA184,30,0.89,115.998,0.00165,1,16,Nickelback,Gotta Be Somebody
0.0364,4,4,0.331,-4.459,246440,0.431,236,0.29,0.00167,spotify:track:3c9LVPh3MpeFoaAL5DBDK5,30,0.803,147.048,0,1,17,Katy Perry,Thinking of You
0.0468,11,4,0.105,-8.322,242187,0.686,211,0.711,0.595,spotify:track:1EzrEOXmMH3G43AXT1y7pA,30,0.457,150.953,0,1,18,Jason Mraz,I'm Yours
,,,,,,,233,,,,30,,,,,19,Taylor Swift,Love Story
0.0443,8,4,0.151,-6.199,228187,0.621,231,0.669,0.19,spotify:track:21zOTXChnP7ghgn3fVKuSF,30,0.888,102.986,1.7e-05,1,20,Keith Urban,Sweet Thing
